timestamp,sensor_id,temp_c,humedad_pct
2026-04-25 02:35:00,SENSOR-B,26.1,55.6
2026-04-25 02:40:00,SENSOR-B,26.7,53.7
2026-04-25 02:45:00,SENSOR-B,19.4,45.6
2026-04-25 02:50:00,SENSOR-B,25.1,50.1
2026-04-25 02:55:00,SENSOR-B,25.9,54.1
2026-04-25 03:00:00,SENSOR-B,27.1,53.8
2026-04-25 03:05:00,SENSOR-B,27.8,60.9
2026-04-25 03:10:00,SENSOR-B,25.7,46.5
2026-04-25 03:15:00,SENSOR-B,25.9,59.0
2026-04-25 03:20:00,SENSOR-B,26.5,48.4
2026-04-25 03:25:00,SENSOR-B,26.2,49.6
2026-04-25 03:30:00,SENSOR-B,25.8,54.1
2026-04-25 03:35:00,SENSOR-B,27.0,58.6
2026-04-25 03:40:00,SENSOR-B,26.4,51.1
2026-04-25 03:45:00,SENSOR-B,21.7,50.4
2026-04-25 03:50:00,SENSOR-B,25.5,54.1
2026-04-25 03:55:00,SENSOR-B,26.0,54.6
2026-04-25 04:00:00,SENSOR-B,28.0,51.9
2026-04-25 04:05:00,SENSOR-B,22.7,48.7
2026-04-25 04:10:00,SENSOR-B,28.4,54.2
2026-04-25 04:15:00,SENSOR-B,24.6,62.9
2026-04-25 04:20:00,SENSOR-B,28.4,54.2
2026-04-25 04:25:00,SENSOR-B,26.0,65.6
2026-04-25 04:30:00,SENSOR-B,25.7,52.7
2026-04-25 04:35:00,SENSOR-B,27.3,52.8
2026-04-25 04:40:00,SENSOR-B,27.0,57.9
2026-04-25 04:45:00,SENSOR-B,29.0,60.1
2026-04-25 04:50:00,SENSOR-B,27.9,58.0
2026-04-25 04:55:00,SENSOR-B,27.9,61.1
2026-04-25 05:00:00,SENSOR-B,28.8,52.7
2026-04-25 05:05:00,SENSOR-B,26.4,48.0
2026-04-25 05:10:00,SENSOR-B,24.6,71.2
2026-04-25 05:15:00,SENSOR-B,26.6,44.4
2026-04-25 05:20:00,SENSOR-B,26.1,32.6
2026-04-25 05:25:00,SENSOR-B,26.2,58.4
2026-04-25 05:30:00,SENSOR-B,27.2,60.6
2026-04-25 05:35:00,SENSOR-B,28.5,61.0
2026-04-25 05:40:00,SENSOR-B,27.2,59.6
2026-04-25 05:45:00,SENSOR-B,31.2,60.5
2026-04-25 05:50:00,SENSOR-B,30.0,65.2
2026-04-25 05:55:00,SENSOR-B,26.2,55.7
2026-04-25 06:00:00,SENSOR-B,27.7,75.9
2026-04-25 06:05:00,SENSOR-B,27.2,54.3
2026-04-25 06:10:00,SENSOR-B,24.9,60.9
2026-04-25 06:15:00,SENSOR-B,28.3,35.3
2026-04-25 06:20:00,SENSOR-B,29.9,54.8
2026-04-25 06:25:00,SENSOR-B,25.1,52.3
2026-04-25 06:30:00,SENSOR-B,25.0,50.4
2026-04-25 06:35:00,SENSOR-B,29.2,61.4
2026-04-25 06:40:00,SENSOR-B,24.7,49.2
2026-04-25 06:45:00,SENSOR-B,25.8,48.5
2026-04-25 06:50:00,SENSOR-B,31.0,50.7
2026-04-25 06:55:00,SENSOR-B,29.6,52.8
2026-04-25 07:00:00,SENSOR-B,28.1,52.2
2026-04-25 07:05:00,SENSOR-B,28.4,67.0
2026-04-25 07:10:00,SENSOR-B,30.6,40.4
2026-04-25 07:15:00,SENSOR-B,28.3,58.2
2026-04-25 07:20:00,SENSOR-B,32.6,61.1
2026-04-25 07:25:00,SENSOR-B,30.1,55.3
2026-04-25 07:30:00,SENSOR-B,29.2,58.0
2026-04-25 07:35:00,SENSOR-B,29.9,55.0
2026-04-25 07:40:00,SENSOR-B,28.1,56.6
2026-04-25 07:45:00,SENSOR-B,28.5,54.6
2026-04-25 07:50:00,SENSOR-B,27.9,63.2
2026-04-25 07:55:00,SENSOR-B,27.1,49.6
2026-04-25 08:00:00,SENSOR-B,26.9,59.2
2026-04-25 08:05:00,SENSOR-B,25.3,46.8
2026-04-25 08:10:00,SENSOR-B,34.5,53.1
2026-04-25 08:15:00,SENSOR-B,29.8,76.9
2026-04-25 08:20:00,SENSOR-B,30.2,48.9
2026-04-25 08:25:00,SENSOR-B,29.5,49.1
2026-04-25 08:30:00,SENSOR-B,26.0,51.6
2026-04-25 08:35:00,SENSOR-B,31.2,48.1
2026-04-25 08:40:00,SENSOR-B,26.0,51.8
2026-04-25 08:45:00,SENSOR-B,31.1,63.7
2026-04-25 08:50:00,SENSOR-B,30.1,61.4
2026-04-25 08:55:00,SENSOR-B,32.1,72.8
2026-04-25 09:00:00,SENSOR-B,28.9,59.3
2026-04-25 09:05:00,SENSOR-B,28.1,52.8
2026-04-25 09:10:00,SENSOR-B,29.1,56.0
2026-04-25 09:15:00,SENSOR-B,30.5,60.2
2026-04-25 09:20:00,SENSOR-B,32.6,53.0
2026-04-25 09:25:00,SENSOR-B,30.2,55.6
2026-04-25 09:30:00,SENSOR-B,34.1,58.6
2026-04-25 09:35:00,SENSOR-B,27.1,58.3
2026-04-25 09:40:00,SENSOR-B,31.2,35.8
2026-04-25 09:45:00,SENSOR-B,33.1,52.2
2026-04-25 09:50:00,SENSOR-B,32.7,49.3
2026-04-25 09:55:00,SENSOR-B,28.3,59.4
2026-04-25 10:00:00,SENSOR-B,31.1,67.6
2026-04-25 10:05:00,SENSOR-B,28.7,46.8
2026-04-25 10:10:00,SENSOR-B,34.4,63.3
2026-04-25 10:15:00,SENSOR-B,29.6,53.8
2026-04-25 10:20:00,SENSOR-B,32.7,45.2
2026-04-25 10:25:00,SENSOR-B,29.6,66.0
2026-04-25 10:30:00,SENSOR-B,31.2,52.8
2026-04-25 10:35:00,SENSOR-B,29.9,53.5
2026-04-25 10:40:00,SENSOR-B,29.0,59.7
2026-04-25 10:45:00,SENSOR-B,33.5,41.7
2026-04-25 10:50:00,SENSOR-B,31.6,49.0
2026-04-25 10:55:00,SENSOR-B,31.9,61.4
2026-04-25 11:00:00,SENSOR-B,29.1,67.6
2026-04-25 11:05:00,SENSOR-B,26.4,64.6
2026-04-25 11:10:00,SENSOR-B,31.7,55.4
2026-04-25 11:15:00,SENSOR-B,30.3,44.6
2026-04-25 11:20:00,SENSOR-B,33.2,51.8
2026-04-25 11:25:00,SENSOR-B,30.1,61.1
2026-04-25 11:30:00,SENSOR-B,30.6,47.4
2026-04-25 11:35:00,SENSOR-B,28.2,53.2
2026-04-25 11:40:00,SENSOR-B,31.8,65.3
2026-04-25 11:45:00,SENSOR-B,32.3,49.9
2026-04-25 11:50:00,SENSOR-B,29.4,56.2
2026-04-25 11:55:00,SENSOR-B,31.3,58.7
2026-04-25 12:00:00,SENSOR-B,31.5,56.8
2026-04-25 12:05:00,SENSOR-B,29.7,55.3
2026-04-25 12:10:00,SENSOR-B,31.3,59.4
2026-04-25 12:15:00,SENSOR-B,28.6,61.6
2026-04-25 12:20:00,SENSOR-B,29.7,59.7
2026-04-25 12:25:00,SENSOR-B,32.5,55.2
2026-04-25 12:30:00,SENSOR-B,30.0,58.7
2026-04-25 12:35:00,SENSOR-B,33.6,46.4
2026-04-25 12:40:00,SENSOR-B,30.5,52.1
2026-04-25 12:45:00,SENSOR-B,34.2,59.6
2026-04-25 12:50:00,SENSOR-B,32.0,53.5
2026-04-25 12:55:00,SENSOR-B,32.3,53.8
2026-04-25 13:00:00,SENSOR-B,34.3,50.4
2026-04-25 13:05:00,SENSOR-B,31.0,63.6
2026-04-25 13:10:00,SENSOR-B,26.6,65.9
2026-04-25 13:15:00,SENSOR-B,33.7,52.6
2026-04-25 13:20:00,SENSOR-B,30.9,59.0
2026-04-25 13:25:00,SENSOR-B,32.9,38.2
2026-04-25 13:30:00,SENSOR-B,35.3,45.7
2026-04-25 13:35:00,SENSOR-B,31.0,58.3
2026-04-25 13:40:00,SENSOR-B,33.2,58.2
2026-04-25 13:45:00,SENSOR-B,34.0,65.2
2026-04-25 13:50:00,SENSOR-B,32.6,54.0
2026-04-25 13:55:00,SENSOR-B,28.5,63.1
2026-04-25 14:00:00,SENSOR-B,29.0,64.0
2026-04-25 14:05:00,SENSOR-B,33.9,53.4
2026-04-25 14:10:00,SENSOR-B,30.1,59.3
2026-04-25 14:15:00,SENSOR-B,30.3,51.3
2026-04-25 14:20:00,SENSOR-B,31.4,54.3
2026-04-25 14:25:00,SENSOR-B,31.2,58.7
2026-04-25 14:30:00,SENSOR-B,27.5,49.5
2026-04-25 14:35:00,SENSOR-B,32.8,69.5
2026-04-25 14:40:00,SENSOR-B,27.6,64.5
2026-04-25 14:45:00,SENSOR-B,28.2,57.3
2026-04-25 14:50:00,SENSOR-B,27.3,64.4
2026-04-25 14:55:00,SENSOR-B,33.6,60.2
2026-04-25 15:00:00,SENSOR-B,30.1,48.2
2026-04-25 15:05:00,SENSOR-B,33.0,70.2
2026-04-25 15:10:00,SENSOR-B,31.1,59.7
2026-04-25 15:15:00,SENSOR-B,33.5,54.6
2026-04-25 15:20:00,SENSOR-B,32.1,59.6
2026-04-25 15:25:00,SENSOR-B,29.4,42.6
2026-04-25 15:30:00,SENSOR-B,28.3,56.0
2026-04-25 15:35:00,SENSOR-B,25.7,40.9
2026-04-25 15:40:00,SENSOR-B,28.2,48.1
2026-04-25 15:45:00,SENSOR-B,30.6,57.5
2026-04-25 15:50:00,SENSOR-B,29.1,44.1
2026-04-25 15:55:00,SENSOR-B,29.6,40.1
2026-04-25 16:00:00,SENSOR-B,31.9,41.2
2026-04-25 16:05:00,SENSOR-B,30.4,70.9
2026-04-25 16:10:00,SENSOR-B,27.6,66.1
2026-04-25 16:15:00,SENSOR-B,29.1,54.1
2026-04-25 16:20:00,SENSOR-B,31.4,63.5
2026-04-25 16:25:00,SENSOR-B,30.9,60.5
2026-04-25 16:30:00,SENSOR-B,27.3,65.8
2026-04-25 16:35:00,SENSOR-B,27.6,59.4
2026-04-25 16:40:00,SENSOR-B,26.3,51.0
2026-04-25 16:45:00,SENSOR-B,26.8,48.7
2026-04-25 16:50:00,SENSOR-B,29.3,56.9
2026-04-25 16:55:00,SENSOR-B,28.4,40.7
2026-04-25 17:00:00,SENSOR-B,28.3,59.7
2026-04-25 17:05:00,SENSOR-B,26.9,50.1
2026-04-25 17:10:00,SENSOR-B,29.4,35.7
2026-04-25 17:15:00,SENSOR-B,30.4,64.2
2026-04-25 17:20:00,SENSOR-B,25.5,51.2
2026-04-25 17:25:00,SENSOR-B,29.3,55.2
2026-04-25 17:30:00,SENSOR-B,24.7,51.2
2026-04-25 17:35:00,SENSOR-B,27.5,62.5
2026-04-25 17:40:00,SENSOR-B,26.0,40.5
2026-04-25 17:45:00,SENSOR-B,26.4,55.0
2026-04-25 17:50:00,SENSOR-B,25.5,53.2
2026-04-25 17:55:00,SENSOR-B,28.1,68.0
2026-04-25 18:00:00,SENSOR-B,30.1,56.6
2026-04-25 18:05:00,SENSOR-B,29.3,56.9
2026-04-25 18:10:00,SENSOR-B,31.1,49.1
2026-04-25 18:15:00,SENSOR-B,28.3,45.4
2026-04-25 18:20:00,SENSOR-B,30.6,65.6
2026-04-25 18:25:00,SENSOR-B,24.5,51.0
2026-04-25 18:30:00,SENSOR-B,25.5,59.6
2026-04-25 18:35:00,SENSOR-B,28.2,65.7
2026-04-25 18:40:00,SENSOR-B,27.3,57.6
2026-04-25 18:45:00,SENSOR-B,27.6,67.0
2026-04-25 18:50:00,SENSOR-B,26.4,44.7
2026-04-25 18:55:00,SENSOR-B,25.9,57.8
2026-04-25 19:00:00,SENSOR-B,22.1,56.0
2026-04-25 19:05:00,SENSOR-B,25.9,52.7
2026-04-25 19:10:00,SENSOR-B,24.2,49.1
2026-04-25 19:15:00,SENSOR-B,25.4,74.8
2026-04-25 19:20:00,SENSOR-B,26.3,42.4
2026-04-25 19:25:00,SENSOR-B,24.0,65.7
2026-04-25 19:30:00,SENSOR-B,28.8,62.2
2026-04-25 19:35:00,SENSOR-B,28.4,60.2
2026-04-25 19:40:00,SENSOR-B,21.9,58.3
2026-04-25 19:45:00,SENSOR-B,24.3,51.9
2026-04-25 19:50:00,SENSOR-B,28.3,45.8
2026-04-25 19:55:00,SENSOR-B,25.1,56.6
2026-04-25 20:00:00,SENSOR-B,27.0,57.1
2026-04-25 20:05:00,SENSOR-B,23.6,51.9
2026-04-25 20:10:00,SENSOR-B,24.6,63.1
2026-04-25 20:15:00,SENSOR-B,26.1,58.1
2026-04-25 20:20:00,SENSOR-B,30.3,49.5
2026-04-25 20:25:00,SENSOR-B,24.6,44.9
2026-04-25 20:30:00,SENSOR-B,23.6,58.5
2026-04-25 20:35:00,SENSOR-B,24.1,56.6
2026-04-25 20:40:00,SENSOR-B,25.6,53.0
2026-04-25 20:45:00,SENSOR-B,30.3,59.0
2026-04-25 20:50:00,SENSOR-B,23.3,40.4
2026-04-25 20:55:00,SENSOR-B,23.3,37.6
2026-04-25 21:00:00,SENSOR-B,23.0,65.0
2026-04-25 21:05:00,SENSOR-B,25.9,69.3
2026-04-25 21:10:00,SENSOR-B,24.7,53.0
2026-04-25 21:15:00,SENSOR-B,24.8,49.9
2026-04-25 21:20:00,SENSOR-B,25.5,62.8
2026-04-25 21:25:00,SENSOR-B,25.6,65.3
2026-04-25 21:30:00,SENSOR-B,21.1,61.1
2026-04-25 21:35:00,SENSOR-B,25.9,55.6
2026-04-25 21:40:00,SENSOR-B,22.8,71.3
2026-04-25 21:45:00,SENSOR-B,28.9,64.6
2026-04-25 21:50:00,SENSOR-B,24.1,44.8
2026-04-25 21:55:00,SENSOR-B,25.8,57.4
2026-04-25 22:00:00,SENSOR-B,20.5,62.7
2026-04-25 22:05:00,SENSOR-B,20.2,66.2
2026-04-25 22:10:00,SENSOR-B,26.4,62.5
2026-04-25 22:15:00,SENSOR-B,24.0,64.6
2026-04-25 22:20:00,SENSOR-B,26.4,50.7
2026-04-25 22:25:00,SENSOR-B,20.1,46.2
2026-04-25 22:30:00,SENSOR-B,25.7,72.7
2026-04-25 22:35:00,SENSOR-B,23.0,52.5
2026-04-25 22:40:00,SENSOR-B,25.6,62.1
2026-04-25 22:45:00,SENSOR-B,21.5,50.8
2026-04-25 22:50:00,SENSOR-B,23.4,57.7
2026-04-25 22:55:00,SENSOR-B,23.3,53.5
2026-04-25 23:00:00,SENSOR-B,25.5,72.8
2026-04-25 23:05:00,SENSOR-B,25.1,60.7
2026-04-25 23:10:00,SENSOR-B,24.1,58.9
2026-04-25 23:15:00,SENSOR-B,26.5,53.2
2026-04-25 23:20:00,SENSOR-B,26.8,56.3
2026-04-25 23:25:00,SENSOR-B,24.2,45.9
2026-04-25 23:30:00,SENSOR-B,22.8,62.3
2026-04-25 23:35:00,SENSOR-B,28.2,55.3
2026-04-25 23:40:00,SENSOR-B,23.5,55.6
2026-04-25 23:45:00,SENSOR-B,22.0,50.4
2026-04-25 23:50:00,SENSOR-B,20.7,60.6
2026-04-25 23:55:00,SENSOR-B,21.6,68.6
2026-04-26 00:00:00,SENSOR-B,46.7,72.0
2026-04-26 00:05:00,SENSOR-B,47.7,59.8
2026-04-26 00:10:00,SENSOR-B,42.2,59.1
2026-04-26 00:15:00,SENSOR-B,44.7,60.8
2026-04-26 00:20:00,SENSOR-B,46.5,62.4
2026-04-26 00:25:00,SENSOR-B,45.8,54.0
2026-04-26 00:30:00,SENSOR-B,45.0,56.0
2026-04-26 00:35:00,SENSOR-B,47.4,45.7
2026-04-26 00:40:00,SENSOR-B,24.0,53.5
2026-04-26 00:45:00,SENSOR-B,26.7,44.5
2026-04-26 00:50:00,SENSOR-B,21.5,47.9
2026-04-26 00:55:00,SENSOR-B,24.5,55.9
2026-04-26 01:00:00,SENSOR-B,22.3,48.7
2026-04-26 01:05:00,SENSOR-B,26.2,64.0
2026-04-26 01:10:00,SENSOR-B,22.9,61.2
2026-04-26 01:15:00,SENSOR-B,24.4,41.0
2026-04-26 01:20:00,SENSOR-B,26.5,39.1
2026-04-26 01:25:00,SENSOR-B,21.9,57.4
2026-04-26 01:30:00,SENSOR-B,27.2,65.2
2026-04-26 01:35:00,SENSOR-B,26.3,70.7
2026-04-26 01:40:00,SENSOR-B,23.5,60.9
2026-04-26 01:45:00,SENSOR-B,23.5,67.4
2026-04-26 01:50:00,SENSOR-B,22.4,60.6
2026-04-26 01:55:00,SENSOR-B,26.4,51.8
2026-04-26 02:00:00,SENSOR-B,24.2,54.3
2026-04-26 02:05:00,SENSOR-B,26.4,45.6
2026-04-26 02:10:00,SENSOR-B,23.8,61.1
2026-04-26 02:15:00,SENSOR-B,23.8,50.9
2026-04-26 02:20:00,SENSOR-B,26.5,69.2
2026-04-26 02:25:00,SENSOR-B,26.4,47.3
2026-04-26 02:30:00,SENSOR-B,24.2,61.2
2026-04-26 02:35:00,SENSOR-B,24.7,50.3
2026-04-26 02:40:00,SENSOR-B,25.0,43.9
2026-04-26 02:45:00,SENSOR-B,24.0,49.9
2026-04-26 02:50:00,SENSOR-B,24.0,52.4
2026-04-26 02:55:00,SENSOR-B,23.0,56.6
2026-04-26 03:00:00,SENSOR-B,24.0,53.4
2026-04-26 03:05:00,SENSOR-B,27.0,40.4
2026-04-26 03:10:00,SENSOR-B,25.3,57.0
2026-04-26 03:15:00,SENSOR-B,26.8,36.6
2026-04-26 03:20:00,SENSOR-B,25.1,55.7
2026-04-26 03:25:00,SENSOR-B,26.6,56.4
2026-04-26 03:30:00,SENSOR-B,21.9,46.4
2026-04-26 03:35:00,SENSOR-B,26.3,46.2
2026-04-26 03:40:00,SENSOR-B,24.0,67.7
2026-04-26 03:45:00,SENSOR-B,22.9,50.6
2026-04-26 03:50:00,SENSOR-B,23.5,61.3
2026-04-26 03:55:00,SENSOR-B,28.0,44.0
2026-04-26 04:00:00,SENSOR-B,26.3,48.2
2026-04-26 04:05:00,SENSOR-B,26.0,43.2
2026-04-26 04:10:00,SENSOR-B,24.6,57.4
2026-04-26 04:15:00,SENSOR-B,25.3,60.3
2026-04-26 04:20:00,SENSOR-B,23.3,54.2
2026-04-26 04:25:00,SENSOR-B,30.0,55.4
2026-04-26 04:30:00,SENSOR-B,25.2,53.7
2026-04-26 04:35:00,SENSOR-B,24.4,68.9
2026-04-26 04:40:00,SENSOR-B,26.1,46.8
2026-04-26 04:45:00,SENSOR-B,25.4,48.1
2026-04-26 04:50:00,SENSOR-B,25.5,58.5
2026-04-26 04:55:00,SENSOR-B,25.5,61.8
2026-04-26 05:00:00,SENSOR-B,28.5,54.4
2026-04-26 05:05:00,SENSOR-B,28.8,45.6
2026-04-26 05:10:00,SENSOR-B,31.3,43.7
2026-04-26 05:15:00,SENSOR-B,29.5,52.6
2026-04-26 05:20:00,SENSOR-B,27.4,50.1
2026-04-26 05:25:00,SENSOR-B,24.5,46.4
2026-04-26 05:30:00,SENSOR-B,25.7,47.9
2026-04-26 05:35:00,SENSOR-B,22.0,49.7
2026-04-26 05:40:00,SENSOR-B,25.0,59.7
2026-04-26 05:45:00,SENSOR-B,27.1,63.7
2026-04-26 05:50:00,SENSOR-B,27.0,40.9
2026-04-26 05:55:00,SENSOR-B,26.4,69.9
2026-04-26 06:00:00,SENSOR-B,26.9,41.9
2026-04-26 06:05:00,SENSOR-B,29.7,45.1
2026-04-26 06:10:00,SENSOR-B,27.6,53.2
2026-04-26 06:15:00,SENSOR-B,25.3,53.8
2026-04-26 06:20:00,SENSOR-B,28.0,51.3
2026-04-26 06:25:00,SENSOR-B,30.8,55.3
2026-04-26 06:30:00,SENSOR-B,24.8,59.5
2026-04-26 06:35:00,SENSOR-B,28.6,64.5
2026-04-26 06:40:00,SENSOR-B,28.0,46.5
2026-04-26 06:45:00,SENSOR-B,29.7,56.4
2026-04-26 06:50:00,SENSOR-B,26.0,56.5
2026-04-26 06:55:00,SENSOR-B,29.5,59.7
2026-04-26 07:00:00,SENSOR-B,29.0,59.8
2026-04-26 07:05:00,SENSOR-B,25.8,53.0
2026-04-26 07:10:00,SENSOR-B,28.6,52.7
2026-04-26 07:15:00,SENSOR-B,28.4,70.4
2026-04-26 07:20:00,SENSOR-B,33.5,58.0
2026-04-26 07:25:00,SENSOR-B,30.2,52.1
2026-04-26 07:30:00,SENSOR-B,27.1,54.9
2026-04-26 07:35:00,SENSOR-B,31.5,50.4
2026-04-26 07:40:00,SENSOR-B,28.6,50.2
2026-04-26 07:45:00,SENSOR-B,29.9,44.1
2026-04-26 07:50:00,SENSOR-B,29.1,48.9
2026-04-26 07:55:00,SENSOR-B,28.0,42.5
2026-04-26 08:00:00,SENSOR-B,32.4,66.1
2026-04-26 08:05:00,SENSOR-B,27.8,66.8
2026-04-26 08:10:00,SENSOR-B,28.6,52.4
2026-04-26 08:15:00,SENSOR-B,31.1,55.1
2026-04-26 08:20:00,SENSOR-B,25.1,64.6
2026-04-26 08:25:00,SENSOR-B,29.4,57.7
2026-04-26 08:30:00,SENSOR-B,29.9,68.9
2026-04-26 08:35:00,SENSOR-B,30.7,58.8
2026-04-26 08:40:00,SENSOR-B,30.5,65.0
2026-04-26 08:45:00,SENSOR-B,29.6,38.1
2026-04-26 08:50:00,SENSOR-B,27.3,55.0
2026-04-26 08:55:00,SENSOR-B,29.4,50.5
2026-04-26 09:00:00,SENSOR-B,28.7,64.8
2026-04-26 09:05:00,SENSOR-B,28.8,64.0
2026-04-26 09:10:00,SENSOR-B,30.8,66.4
2026-04-26 09:15:00,SENSOR-B,27.8,47.4
2026-04-26 09:20:00,SENSOR-B,27.9,56.4
2026-04-26 09:25:00,SENSOR-B,27.6,36.2
2026-04-26 09:30:00,SENSOR-B,28.9,60.9
2026-04-26 09:35:00,SENSOR-B,33.7,58.9
2026-04-26 09:40:00,SENSOR-B,29.6,51.9
2026-04-26 09:45:00,SENSOR-B,30.9,54.7
2026-04-26 09:50:00,SENSOR-B,28.4,45.3
2026-04-26 09:55:00,SENSOR-B,27.9,50.7
2026-04-26 10:00:00,SENSOR-B,27.3,65.5
2026-04-26 10:05:00,SENSOR-B,33.5,56.8
2026-04-26 10:10:00,SENSOR-B,29.0,52.1
2026-04-26 10:15:00,SENSOR-B,30.1,66.0
2026-04-26 10:20:00,SENSOR-B,32.3,59.3
2026-04-26 10:25:00,SENSOR-B,31.7,48.9
2026-04-26 10:30:00,SENSOR-B,29.3,54.1
2026-04-26 10:35:00,SENSOR-B,28.4,59.1
2026-04-26 10:40:00,SENSOR-B,31.0,44.2
2026-04-26 10:45:00,SENSOR-B,33.8,45.1
2026-04-26 10:50:00,SENSOR-B,30.9,48.1
2026-04-26 10:55:00,SENSOR-B,30.3,48.5
2026-04-26 11:00:00,SENSOR-B,29.9,57.2
2026-04-26 11:05:00,SENSOR-B,31.2,66.3
2026-04-26 11:10:00,SENSOR-B,32.2,37.1
2026-04-26 11:15:00,SENSOR-B,32.2,62.4
2026-04-26 11:20:00,SENSOR-B,31.5,59.7
2026-04-26 11:25:00,SENSOR-B,33.3,56.0
2026-04-26 11:30:00,SENSOR-B,29.2,43.4
2026-04-26 11:35:00,SENSOR-B,28.5,50.0
2026-04-26 11:40:00,SENSOR-B,29.7,64.4
2026-04-26 11:45:00,SENSOR-B,29.7,57.4
2026-04-26 11:50:00,SENSOR-B,33.9,47.5
2026-04-26 11:55:00,SENSOR-B,32.1,55.3
2026-04-26 12:00:00,SENSOR-B,28.0,41.6
2026-04-26 12:05:00,SENSOR-B,30.6,48.8
2026-04-26 12:10:00,SENSOR-B,34.5,69.8
2026-04-26 12:15:00,SENSOR-B,31.0,53.2
2026-04-26 12:20:00,SENSOR-B,30.3,59.3
2026-04-26 12:25:00,SENSOR-B,28.7,58.6
2026-04-26 12:30:00,SENSOR-B,31.9,60.0
2026-04-26 12:35:00,SENSOR-B,27.3,51.7
2026-04-26 12:40:00,SENSOR-B,30.5,64.4
2026-04-26 12:45:00,SENSOR-B,31.3,41.1
2026-04-26 12:50:00,SENSOR-B,29.6,68.2
2026-04-26 12:55:00,SENSOR-B,29.6,33.3
2026-04-26 13:00:00,SENSOR-B,29.6,50.4
2026-04-26 13:05:00,SENSOR-B,32.7,48.3
2026-04-26 13:10:00,SENSOR-B,31.0,61.7
2026-04-26 13:15:00,SENSOR-B,34.3,59.9
2026-04-26 13:20:00,SENSOR-B,32.1,68.0
2026-04-26 13:25:00,SENSOR-B,28.1,59.9
2026-04-26 13:30:00,SENSOR-B,32.8,54.1
2026-04-26 13:35:00,SENSOR-B,35.7,66.1
2026-04-26 13:40:00,SENSOR-B,32.5,64.2
2026-04-26 13:45:00,SENSOR-B,32.8,44.4
2026-04-26 13:50:00,SENSOR-B,28.2,65.1
2026-04-26 13:55:00,SENSOR-B,29.5,52.9
2026-04-26 14:00:00,SENSOR-B,31.4,50.5
2026-04-26 14:05:00,SENSOR-B,28.0,53.2
2026-04-26 14:10:00,SENSOR-B,28.8,39.5
2026-04-26 14:15:00,SENSOR-B,29.7,49.2
2026-04-26 14:20:00,SENSOR-B,29.9,65.9
2026-04-26 14:25:00,SENSOR-B,30.5,52.7
2026-04-26 14:30:00,SENSOR-B,29.1,68.8
2026-04-26 14:35:00,SENSOR-B,29.8,66.6
2026-04-26 14:40:00,SENSOR-B,28.2,53.6
2026-04-26 14:45:00,SENSOR-B,31.5,36.5
2026-04-26 14:50:00,SENSOR-B,31.8,66.4
2026-04-26 14:55:00,SENSOR-B,32.3,47.4
2026-04-26 15:00:00,SENSOR-B,28.1,64.1
2026-04-26 15:05:00,SENSOR-B,29.3,59.6
2026-04-26 15:10:00,SENSOR-B,29.9,44.9
2026-04-26 15:15:00,SENSOR-B,28.7,42.2
2026-04-26 15:20:00,SENSOR-B,28.2,52.8
2026-04-26 15:25:00,SENSOR-B,30.1,58.2
2026-04-26 15:30:00,SENSOR-B,28.1,65.0
2026-04-26 15:35:00,SENSOR-B,26.2,52.5
2026-04-26 15:40:00,SENSOR-B,30.1,45.4
2026-04-26 15:45:00,SENSOR-B,27.4,58.9
2026-04-26 15:50:00,SENSOR-B,33.2,55.9
2026-04-26 15:55:00,SENSOR-B,30.7,34.9
2026-04-26 16:00:00,SENSOR-B,30.6,46.0
2026-04-26 16:05:00,SENSOR-B,28.8,57.8
2026-04-26 16:10:00,SENSOR-B,29.1,70.9
2026-04-26 16:15:00,SENSOR-B,27.5,60.6
2026-04-26 16:20:00,SENSOR-B,26.3,58.4
2026-04-26 16:25:00,SENSOR-B,29.7,52.0
2026-04-26 16:30:00,SENSOR-B,27.9,52.1
2026-04-26 16:35:00,SENSOR-B,29.1,48.5
2026-04-26 16:40:00,SENSOR-B,29.3,53.5
2026-04-26 16:45:00,SENSOR-B,28.8,69.6
2026-04-26 16:50:00,SENSOR-B,28.1,58.4
2026-04-26 16:55:00,SENSOR-B,24.2,55.9
2026-04-26 17:00:00,SENSOR-B,26.2,52.2
2026-04-26 17:05:00,SENSOR-B,25.3,42.8
2026-04-26 17:10:00,SENSOR-B,31.2,55.7
2026-04-26 17:15:00,SENSOR-B,27.3,49.4
2026-04-26 17:20:00,SENSOR-B,28.8,48.6
2026-04-26 17:25:00,SENSOR-B,29.4,54.8
2026-04-26 17:30:00,SENSOR-B,29.1,43.2
2026-04-26 17:35:00,SENSOR-B,31.3,61.4
2026-04-26 17:40:00,SENSOR-B,25.5,61.6
2026-04-26 17:45:00,SENSOR-B,32.0,42.2
2026-04-26 17:50:00,SENSOR-B,28.4,52.4
2026-04-26 17:55:00,SENSOR-B,27.9,44.2
2026-04-26 18:00:00,SENSOR-B,27.2,57.2
2026-04-26 18:05:00,SENSOR-B,27.9,56.6
2026-04-26 18:10:00,SENSOR-B,25.7,54.2
2026-04-26 18:15:00,SENSOR-B,25.4,63.7
2026-04-26 18:20:00,SENSOR-B,29.4,41.6
2026-04-26 18:25:00,SENSOR-B,27.8,55.4
2026-04-26 18:30:00,SENSOR-B,24.4,55.4
2026-04-26 18:35:00,SENSOR-B,23.9,43.1
